video_id,user,comment,likes,published_at,reply_count,type,parent_id,comment_clean,polarity,sentiment
4RslhMzDmKs,@jamalludinkudin3635,"Ada baik nya juga buat pelajaran bagi mereka..semua yg masuk ingin kn gred A..tk bleh cari negara lain supply, ini kerana nilai matawang mereka angkuh dgn kenyataan kepada negara pengekspot..kita pn ternak lh, baik sayur2an, buah2an apa lagi..kerajaan pn sediakn subsidi lagi rupa2 nya salah sedut, utamakn perut org dulu dari negara sendiri..ini lh dia yg mengaku sgt warganegara M'sia, lubuk org mereka jaga..utk kita2 ni mereka tuba, mcmner nk rasa bangga satu rumpun berbilang bangsa jika tidak dibendung..jaga krpentingan sendiri2 je..sama2 mendatang  nk claim jati lh..org asli pn tk buat statement cmtu..cuma tanah melayu status kita bumiputra, org mner org mner sepatutnya tk timbul kita rakyat M'sia..maufakat satu hati..satu tujuan, bkan nya berpakat2.",43,2/6/2022 12:20,2,top_level,,pelajaran merekasemua masuk kn gre atk bleh cari negara supply nilai matawang angkuh kenyataan negara pengekspotkita pn ternak lh sayuran buahan lagikerajaan pn sediakn subsidi rupa salah sedut utamakn perut negara sendiriini lh mengaku sgt warganegara msia lubuk jagautk ni tuba mcmner bangga rumpun berbilang bangsa dibendungjaga krpentingan jesama claim jati lhorg asli pn tk statement cmtucuma tanah melayu status bumiputra mner mner tk timbul rakyat msiamaufakat hatisatu tujuan bkan berpakat,0,Neutral
DJJvt9_6dNE,@aahritya,"I'm 18, solo traveled KL. Felt so safe, probably one of the best cities to be in Asia. People are way too nice there, loved it",42,30/5/2025 15:35,0,top_level,,I solo travel kl feel safe probably one well city asia people way nice love,0.9001,Positive
XR6OO2ScEXU,@stevenhull5025,"Been married to my Malaysian wife for the past 43 years. We reside in the UK and visit Malaysia once every two years, and have been doing so since 1982. Malaysia, both East and West, is a beautiful country with lovely people and the food is to die for. Besides Singapore on its southern border, I would never visit anywhere else.",41,29/7/2025 15:28,1,top_level,,marry malaysian wife past year reside uk visit malaysia every two year since malaysia east west beautiful country lovely people food die besides singapore southern border would never visit anywhere else,0.5859,Positive
4RslhMzDmKs,@miraclesheartchannel4930,"Rakyat didahulukan...klau singapore yg jadi pembekal,,mereka pun buat yg sama mcm malaysia sbb mereka pastikan rakyat mereka terbela...so xpayah nk tanya pendapat rakyat negara yg menerima bekalan..tanya dulu pada rakyat negara pembekal,,,sendiri pun dah bermasalah...bukan xcukup tapi peniaga dn pembekal nak untung lebih....dah betul dah tindakan kerajaan setakat ni...",41,2/6/2022 10:47,4,top_level,,rakyat didahulukanklau singapore pembekalmereka malaysia sbb pastikan rakyat terbelaso xpayah pendapat rakyat negara menerima bekalantanya rakyat negara pembekalsendiri bermasalahbukan xcukup peniaga dn pembekal untung lebihdah tindakan kerajaan setakat ni,0,Neutral
DJJvt9_6dNE,@bonky221,As someone who travels to Asia frequently everything you mention about KL is 100%. A lot of people I know don't pick Malaysia as a HubSpot to visit but once they experience the culture and landscape of the country their perspective changes.,40,12/7/2024 13:48,1,top_level,,someone travel asia frequently everything mention kl lot people know pick malaysia hubspot visit experience culture landscape country perspective change,0,Neutral
XR6OO2ScEXU,@Nucleric,"I've been to Thailand twice, and cant wait to visit Malaysia",40,28/7/2025 6:11,2,top_level,,I thailand twice can wait visit malaysia,0,Neutral
XR6OO2ScEXU,@The.Curious,Going back to Europe after 15 years in Malaysia to be closer to my aging parents. Selling my company - so if anyone is seriously considering to settle down in Malaysia and doing their own thing - feel free to reach out.,40,27/7/2025 11:08,9,top_level,,go back europe year malaysia close age parent sell company anyone seriously consider settle malaysia thing feel free reach,0.4019,Positive
XR6OO2ScEXU,@johnchandy7101,Good list of Pros and Cons - I moved here to KL from London and definitely think it's the best value as far as cost/quality - it's fascinating really. Definitely a con that you mentioned that most youtubers don't talk about is Dating - I think KL is great to move to as a couple but not as a single guy - and even making good friends is not easy at all!,40,27/7/2025 15:11,9,top_level,,good list pro con move kl london definitely think well value far costquality fascinating really definitely con mention youtuber talk date think kl great move couple single guy make good friend easy,0.9812,Positive
4RslhMzDmKs,@amranibrahimrashidi,Terbaik Malaysia hentikan saja hantar ke Singapura selagi keperluan untuk rakyat belum cukup dan harga ayam tak stabil!!!!,40,2/6/2022 10:55,30,top_level,,terbaik malaysia hentikan saja hantar singapura selagi keperluan rakyat harga ayam stabil,0,Neutral
DJJvt9_6dNE,@hamzaalikurbonov4902,What makes KL cool to live is diversity and it's peaceful people .,40,9/7/2024 16:20,2,top_level,,make kl cool live diversity peaceful people,0.6705,Positive
DJJvt9_6dNE,@SyncedSoulDiary,"KL has really flipped the script on what I thought was the ""best"" city vibe! The warmth of the people here? Totally unexpected and completely heartwarming! It's like every corner has a story, and every face is a friendly one. Makes you think, maybe the best cities aren't all about skyscrapers and speed but about smiles and soul. Love this place!",39,16/2/2025 14:38,0,top_level,,kl really flip script think well city vibe warmth people totally unexpected completely heartwarming like every corner story every face friendly one make think maybe well city be skyscraper speed smile soul love place,0.9703,Positive
DJJvt9_6dNE,@ivanfurlani423,Thanks so much for this video. I am moving to KL from the Netherlands with the whole family in 2 months and after watching your video I am even more convinced about the choice I made,38,27/8/2024 2:27,2,top_level,,thank much move kl netherland whole family month watch convince choice make,0.5423,Positive
XR6OO2ScEXU,@nicolelee7205,KLIA2 is basically a mall with exceptionally good transport links.,38,27/7/2025 7:19,4,top_level,,klia basically mall exceptionally good transport link,0.4927,Positive
XR6OO2ScEXU,@heliophitravelvlog,Crystal blue skies in spring and autumn? lol I’m a Malaysian living in NYC. Spring is all rain and seasonal allergies. Autumn is beautiful with the foliage but definitely not clear blue skies.,38,27/7/2025 16:10,0,reply,Ugy8L_jpsYR6A8Up8QZ4AaABAg,crystal blue sky spring autumn I malaysian live nyc spring rain seasonal allergy autumn beautiful foliage definitely clear blue sky,0.8481,Positive
4RslhMzDmKs,@asrie1234,Ayam diberi Subsidi oleh Kerajaan Malaysia di jual ke Singapore.....Apa Punya BANGANG Menteri2 Malaysia ini ??,37,2/6/2022 10:23,6,top_level,,ayam subsidi kerajaan malaysia jual singaporeapa bangang menteri malaysia,0,Neutral
XR6OO2ScEXU,@SaintAmazigh,"I've lived in Malaysia for 6 years, and I agree with only one con, The dating scene is horrible. I've left to Europe, got married, and am now back to Malaysia with a better life. Regarding integration, I might be lucky, but as an expat, I got 90% of my circle are locals. But that it comes to you and maybe many other expats who just hang out only with other expats and expect locals to integrate them 😂 we need to make the effort, and consistency is key.",37,27/7/2025 20:13,2,top_level,,I live malaysia year agree one con date scene horrible I leave europe marry back malaysia well life regard integration might lucky expat circle local come maybe many expat hang expat expect local integrate need make effort consistency key,0.4019,Positive
XR6OO2ScEXU,@flavorfoodieguide,"Love how you laid this out! As someone living in Malaysia and creating food/travel content here, I totally agree it's one of Asia's most livable places. So much more people need to see beyond the usual headlines!",37,27/7/2025 10:00,2,top_level,,love lay someone live malaysia create foodtravel content totally agree one asias livable place much people need see beyond usual headline,0.8439,Positive
XR6OO2ScEXU,@jehanc,You stay for a few days you will sweat a lot but once you are there for a month you will start to adapt to the climate.,36,27/7/2025 2:40,11,top_level,,stay day sweat lot month start adapt climate,0,Neutral
XR6OO2ScEXU,@Black-Circle,i arrive tomorrow. great video. Enjoyed your humor,36,27/7/2025 3:12,1,top_level,,arrive tomorrow great enjoy humor,0.8555,Positive
DJJvt9_6dNE,@esshtd,"@pinetworkminer8377 Maybe Malaysia is a bit cleaner, better organized, more developed infrastructure, higher percentage of English speaking people and more multicultural, and easier for Westerners to blend in than Indonesia.",36,11/7/2024 16:23,0,reply,UgwwERQxKRyLiJL8WY54AaABAg,maybe malaysia bit cleaner well organize develop infrastructure higher percentage english speak people multicultural easy westerner blend indonesia,0.6908,Positive
DJJvt9_6dNE,@FunkyChild718,Nice thing about living anywhere in Southeast Asia are the cheap and quick flights to all around Asia.  You can truly have a weekend escape and be in a totally different world just 3 hours away.  Plus KL has all of the Western amenities you want.,35,9/7/2024 21:25,7,top_level,,nice thing live anywhere southeast asia cheap quick flight around asia truly weekend escape totally different world hour away plus kl western amenity want,0.7717,Positive
DJJvt9_6dNE,@allantankl,"As a semi-retiring Singaporean visiting KL, first impression is this place feels like the wonderful 90s in Singapore: Cost-friendly, nice people (except the subway staffs), great food. Cons is the traffic, pedestrian walkways.",35,9/7/2024 23:21,3,top_level,,semiretire singaporean visit kl first impression place feel like wonderful singapore costfriendly nice people except subway staff great food con traffic pedestrian walkway,0.9325,Positive
XR6OO2ScEXU,@AbdulRazak-z3x,"​@heliophitravelvloghe say he miss springs and autumn 40 years ago, not in today climate 😂.",35,28/7/2025 3:29,0,reply,Ugy8L_jpsYR6A8Up8QZ4AaABAg,say miss spring autumn year ago today climate,-0.1531,Negative
8TmWwlrvEDg,@fm41380,"I see my millionaire relatives in Singapore still working hard every day even after 60, running a hawker stall, selling their car and commuting by MRT and LRT to work. Meanwhile, my parents retired about 15 years ago at around 50 with less than RM50k in savings. My sibling and I only give them RM2000 per month, yet they live quite happily in JB, spending time with friends every day and traveling once a year. Life is short, even billionaires continue working hard every day. We cannot surpass everyone, but we can choose to live happily as long as our basic needs are met.",34,30/3/2026 8:47,2,top_level,,see millionaire relative singapore still work hard every day run hawker stall sell car commute mrt lrt work meanwhile parent retire year ago around less rmk saving sible give rm month yet live quite happily jb spend time friend every day travel year life short billionaire continue work hard every day surpass everyone choose live happily long basic need,0.8439,Positive
XR6OO2ScEXU,@renatoyap,"Regarding malls in Malaysia, it's already in the name of the country ... MALL..aysia",34,27/7/2025 2:32,4,top_level,,regard mall malaysia already name country mallaysia,0,Neutral
DJJvt9_6dNE,@DrGaryGreen,"I lived in KL for 17 years and miss it very much.  Don't miss the ex Malaysian wife.  It's my favorite place in the world because of the people, food and fun.  I've lived in Spain, Turkey, Australia, Indonesia, Norway, Netherlands and the Philippines.  Malaysia has the right combination.",33,22/6/2025 10:33,1,top_level,,live kl year miss much miss ex malaysian wife favorite place world people food fun I live spain turkey australia indonesia norway netherland philippine malaysia right combination,0.6249,Positive
DJJvt9_6dNE,@nicholasming91,30 years later many will know Andrew was right about Malaysia,33,9/7/2024 15:03,0,top_level,,year later many know andrew right malaysia,0,Neutral
DJJvt9_6dNE,@ardentblue7493,"A useful tip if you are in KL: 
Most of the gardens, parks, forest, art galleries, museums and memorials in KL are free to enter (some of them have entrance fee, but very cheap), so you can save lots of $$$ by visiting those attractions.",32,11/10/2024 0:06,1,top_level,,useful tip kl gardens park forest art gallery museum memorial kl free enter entrance fee cheap save lot visit attraction,0.9081,Positive
