text,label,source
what are mark's top 3 favourite cuisines (apart from thai) ?,1,youtube_scraped
simply just amazing beautiful place wonderful and polite friendly people and wonderful cenery,2,youtube_scraped
just watching it made me sweat for real.,0,youtube_scraped
"the cendol at a proper sit down would look like the one in the museum, like a shaved ice piled up in a bowl. the one on penang street is too rushed to bother with proper presentation and they just throw everything into the plastic box which causes it to lose shape and compress into a block that you have to melt and break apart.",0,youtube_scraped
if mark weins say's it's hot..1. put the toilet roll in the freezer2. call fire brigade in morning! 😉👍🌶️🌶️🌶️,1,youtube_scraped
"welcome to malaysia, mark! your video is just a good example for many to learn. eat, honest comment but appreciate what you got, no drama. i've watched too much food videos with not-so funny script and try to make a drama out of it.",2,youtube_scraped
"""Last face you want to see on Remembrance Sunday is Tony Blair, lying, horrible, corrupt twat. Bush's bitch""",0,tweet_eval
hair at 19:14,1,youtube_scraped
"dear bromy favourite food is also the nasi lamak and the laksa.but you should also try the penang 2:50 fruit rokak as a dessert 😊i love all malaysian food . what a range of flavours …,",2,youtube_scraped
"as a local, highly recommended to try the nasi kukus (ilham nasi kukus). i eat there probably once a week 😂. the curry and sambal also foc to ask for extra!",2,youtube_scraped
a bowl of spicy curry noodles would be a perfect breakfast for me !!,2,youtube_scraped
catching up on the last 3 weeks of Friday night ABC new episodes #abc2020 #tvtag,1,tweet_eval
love this type of videos! they made me suscribe and it's been a very lovely experience so far. excellent content <3,2,youtube_scraped
❤the country and food 👍🏴󠁧󠁢󠁥󠁮󠁧󠁿,2,youtube_scraped
nasi kandar it basically a tali in india,1,youtube_scraped
"the green in cendol is not just food coloring, it's from the pandan leaf. so it's a natural food coloring and has a lovely fragrance :)",2,youtube_scraped
so you have to have tidal to see Beyonce performance? I'm sure somebody will upload it but tomorrow.,0,tweet_eval
would love to visit malaysia on my holidays.. inshallah,2,youtube_scraped
"if i had been there, i'd have gone to all of there. last dessert was a cherry on top.",2,youtube_scraped
This very well may be the first season of Big Brother ever that I don't finish. And I've watched since season one #bb17,0,tweet_eval
"this brought back so many great memories of penang. fantastic food, and friendly people. appreciate this one. safe travels.",2,youtube_scraped
Project in March or whenever the fuck I feel like I should playing Dark Souls and focus.,0,tweet_eval
omg probably worse when it came out the other end! 😢😢,0,youtube_scraped
"everything looks so good, i wish they would wear gloves while handling of the food",2,youtube_scraped
"for beef noodles you gotta come to borneo island, sabah. still part of malaysia. we got 5 or 10 different styles lmao",1,youtube_scraped
"thanks for the break bestie, grabbed my homemade pear bread pudding and earl grey tea 🩷",2,youtube_scraped
"terrifying food not for people, but for stray cats and rats🤢🤮🤢",0,youtube_scraped
i wouldn't want to visit that toilet after mark😅😂😂,0,youtube_scraped
love your work mark ❤,2,youtube_scraped
i love how you can see the shopkeeper grin at 34:54 in the background as he tries the sauce. they know what he's in for 😂,2,youtube_scraped
"7:00: if you speak english, mandarin, and spanish, you've got it pretty much covered for travelling. thanks for the nice videos!",2,youtube_scraped
@user Exactly! Now that the US is a Constitution-less dictatorship Michelle Obama may never leave the White House.,0,tweet_eval
@user After the orange bowl do you think anyone wants to watch them on thursday?  Seriously though Clemson doesn\u2019t pull outside SC,1,tweet_eval
if mark says it’s spicy….? do not dare to try!! you’re going to die!!,0,youtube_scraped
"""P.Diddy gave Justin Bieber a $300,000 Lamborghini for his 16th birthday, more than he has given to all the starving children in Africa.""",0,tweet_eval
lmao i am not here to fuck spiders 😂 i’ve never heard that before,0,youtube_scraped
"""On a Monday when I'm waiting for things that are stressing me, 1st song on the radio? I Still Haven't What I'm Looking For by U2. Thanks ar.""",1,tweet_eval
And Pakistan calls itself the protector of Muslims when on the contrary it's deeds are grossly UnIslamic,0,tweet_eval
"let's play a drinking game.. every time mark says ""oh"".. take a shot",1,youtube_scraped
that's the original nasi lemak.that's how it was sold in my childhood days.,1,youtube_scraped
i'm from malaysia 🇲🇾,1,youtube_scraped
"that looks even worse than thai food :( i wish i could like this type of food, it would make my life so much easier.",0,youtube_scraped
"just before the 20 minute mark, i noticed that you have mastered the ""asian squat."" 😊",2,youtube_scraped
"i guess there's a good reason why malaysia is south east asia's 2nd most obese country (brunei takes )there was probably another malaysian dish hidden in that nasi lemak, called sotong kangkung.malaysian ulam (salad) is something that most tourists don't notice. it's often raw or boiled, with various veggies and herbs.",0,youtube_scraped
"""RIP the Rousey circus. Dana white; a """"once ever athlete"""" after 12 wins...liverpool won 12 in a row in 13/14 and finished 2nd!""",1,tweet_eval
"mate, do you have some super human/superhero stomach to eat super hot food, again and again all day? i use to fancy hot food but my stomach gave up. i watch your channel vicariously watching you eat spicy food. cheers!",2,youtube_scraped
"high levels of capsaicin are no joke. on an empty stomach too much at once causes the body to react. even if you like it, best not to go too fast for things like reaper, scorpion ect. type into ai what happens if a spoonful of carolina reaper on empty stomach ❌",0,youtube_scraped
"10:15 oh man this is actually the best ""closure"" to a good chicken rice, just fresh veggies and super flavourful rice to cover your stomach. you're truly eating like a local 😂",2,youtube_scraped
What march just went through Bethnal green?,1,tweet_eval
"highly recommended malay cuisine:nasi lemak (national dish)beef rendang (once voted tastiest food in the world)nasi kerabunasi dagangbeef rendang is an indonesian dish that was voted the tastiest food in the world by cnn readers in 2011 and again in 2017. this popularity is due to its complex, rich flavor derived from beef that is slowly braised in a coconut-based sauce with a blend of spices. it is a popular dish from west sumatra, indonesia, but also has a cultural significance in other parts of malaysia as well.",1,youtube_scraped
"hey sonny, you might want to consider what it looks like 5mins into your video referring to ""aggressive"" and then showing a picture of a young black male..didn't feel good seeing that as someone who sees themselves as a fan of yours. it was an uncomfortable feeling viewing that.",0,youtube_scraped
@user:46 ..malaka?? well you don't want to be called like that where i come from..,0,youtube_scraped
@user Ben has said his 1st SB he played like shit and against the Packers he played ok but 3 picks hurts,0,tweet_eval
you paid that much money for a raw steak ?? your nuts,0,youtube_scraped
The back page of the Star on Sunday have Atletico Madrid sniffing around a Chelsea goalie. After Thibaut Courtois...,1,tweet_eval
WRITER #MOTIVATION: Dr. Seuss\u2019s 1st book was rejected by 43 publishers before it was accepted by the Vanguard Press. Don\u2019t give up,0,tweet_eval
third one and u know what its like maybe around 12 in america rn its only 02:14 in sa,1,youtube_scraped
"i’ve never had malaysian food, but i want it now! it looks and sounds so good.",2,youtube_scraped
watching this at night while im only have ramly burger.. it's cruel..,0,youtube_scraped
this bra acts like everything is so tasty and everyone just agrees 😅. just don't appreciate the misleading nature of the videos.,0,youtube_scraped
Stevie Tv If you think you can make $200-400 a day on twitter. Make it happen  407.476.7302 REF# ?=nhB6,1,tweet_eval
the food looks absolutely delicious. culturally speaking though i could never get past eating with my fingers.,2,youtube_scraped
is malaysian food inspired from south indian cuisines?,1,youtube_scraped
@user Too right and what the hell does that mean? You\u2019re confused Amsterdam\u002c Go sleep! And guess who I\u2019m gonna meet tomorrow!?,0,tweet_eval
i pray for your toilet 🤣,1,youtube_scraped
toilet aftermath must have been delightful 😂,2,youtube_scraped
"hello mark i am from a place called nagaland in india, n we are known for having the spiciest chilli in the world which we call it naga king chilly… would love you to come and visit… you will not regret visiting n we also have a festival of festivals call hornbill festival..",2,youtube_scraped
pls drite the road name where the food stall is located & the price,1,youtube_scraped
Crazy Saturday at British Open Ends Where It Began with Dustin Johnson on Top | Bleacher Report,1,tweet_eval
can\u2019t wait until saturday morning when im at work at 5am unloading the freight and i have maria on my ass behind me with the mop and broom,0,tweet_eval
mark you're having a good time and i shall be following your footsteps this november. thank you for pointing out the places to eat . i subscribed to your channel to follow you food adventure.,2,youtube_scraped
"mark, you are a truly professional eater.. the way you eat rice using your hand and the way you mixed the foods is just as good as locals.. respect",2,youtube_scraped
"mark, your videos brings so much peace and joy. love from germany! ❤",2,youtube_scraped
